5784.1,11
901.088,1174.97,4.9233,901.088,1163.97,4.9233,905.023,1163.97,4.97179,905.023,1174.97,4.97179,3.93443,3,627.645,1163.97,0,0
905.023,1174.97,4.97179,905.023,1163.97,4.97179,908.957,1163.97,5.02031,908.957,1174.97,5.02031,3.93443,3,627.645,1163.97,0,0
908.957,1174.97,5.02031,908.957,1163.97,5.02031,912.891,1163.97,5.06882,912.891,1174.97,5.06882,3.93443,3,627.645,1163.97,0,0
912.891,1174.97,5.06882,912.891,1163.97,5.06882,916.826,1163.97,5.11727,916.826,1174.97,5.11727,3.93443,3,627.645,1163.97,0,0
916.826,1174.97,5.11727,916.826,1163.97,5.11727,920.76,1163.97,5.16561,920.76,1174.97,5.16561,3.93443,3,627.645,1163.97,0,0
920.76,1174.97,5.16561,920.76,1163.97,5.16561,924.695,1163.97,5.21381,924.695,1174.97,5.21381,3.93443,3,627.645,1163.97,0,0
924.695,1174.97,5.21381,924.695,1163.97,5.21381,928.629,1163.97,5.26181,928.629,1174.97,5.26181,3.93443,3,627.645,1163.97,0,0
928.629,1174.97,5.26181,928.629,1163.97,5.26181,932.563,1163.97,5.30958,932.563,1174.97,5.30958,3.93443,3,627.645,1163.97,0,0
932.563,1174.97,5.30958,932.563,1163.97,5.30958,936.498,1163.97,5.35706,936.498,1174.97,5.35706,3.93443,3,627.645,1163.97,0,0
936.498,1174.97,5.35706,936.498,1163.97,5.35706,940.432,1163.97,5.40422,940.432,1174.97,5.40422,3.93443,3,627.645,1163.97,0,0
940.432,1174.97,5.40422,940.432,1163.97,5.40422,944.367,1163.97,5.45101,944.367,1174.97,5.45101,3.93443,3,627.645,1163.97,0,0
944.367,1174.97,5.45101,944.367,1163.97,5.45101,948.301,1163.97,5.49739,948.301,1174.97,5.49739,3.93443,3,627.645,1163.97,0,0
948.301,1174.97,5.49739,948.301,1163.97,5.49739,952.236,1163.97,5.54331,952.236,1174.97,5.54331,3.93443,3,627.645,1163.97,0,0
952.236,1174.97,5.54331,952.236,1163.97,5.54331,956.17,1163.97,5.58872,956.17,1174.97,5.58872,3.93443,3,627.645,1163.97,0,0
956.17,1174.97,5.58872,956.17,1163.97,5.58872,960.104,1163.97,5.63358,960.104,1174.97,5.63358,3.93443,3,627.645,1163.97,0,0
960.104,1174.97,5.63358,960.104,1163.97,5.63358,964.039,1163.97,5.67786,964.039,1174.97,5.67786,3.93443,3,627.645,1163.97,0,0
964.039,1174.97,5.67786,964.039,1163.97,5.67786,967.973,1163.97,5.7215,967.973,1174.97,5.7215,3.93443,3,627.645,1163.97,0,0
967.973,1174.97,5.7215,967.973,1163.97,5.7215,971.908,1163.97,5.76445,971.908,1174.97,5.76445,3.93443,3,627.645,1163.97,0,0
971.908,1174.97,5.76445,971.908,1163.97,5.76445,975.842,1163.97,5.80668,975.842,1174.97,5.80668,3.93443,3,627.645,1163.97,0,0
975.842,1174.97,5.80668,975.842,1163.97,5.80668,979.776,1163.97,5.84814,979.776,1174.97,5.84814,3.93443,3,627.645,1163.97,0,0
979.776,1174.97,5.84814,979.776,1163.97,5.84814,983.711,1163.97,5.88879,983.711,1174.97,5.88879,3.93443,3,627.645,1163.97,0,0
983.711,1174.97,5.88879,983.711,1163.97,5.88879,987.645,1163.97,5.92858,987.645,1174.97,5.92858,3.93443,3,627.645,1163.97,0,0
987.645,1174.97,5.92858,987.645,1163.97,5.92858,991.552,1163.96,5.96489,991.576,1174.96,5.96489,3.91861,1,987.645,-630.534,0,1800
991.576,1174.96,5.96489,991.552,1163.96,5.96489,995.459,1163.95,5.9955,995.506,1174.95,5.9955,3.91861,1,987.619,-642.534,-0.00217701,1812
995.506,1174.95,5.9955,995.459,1163.95,5.9955,999.365,1163.93,6.02077,999.437,1174.93,6.02077,3.91861,1,987.567,-654.534,-0.0043396,1824
999.437,1174.93,6.02077,999.365,1163.93,6.02077,1003.27,1163.9,6.04105,1003.37,1174.9,6.04105,3.91861,1,987.489,-666.534,-0.00648796,1836
1003.37,1174.9,6.04105,1003.27,1163.9,6.04105,1007.18,1163.86,6.05667,1007.3,1174.86,6.05667,3.91861,1,987.386,-678.533,-0.00862228,1848
1007.3,1174.86,6.05667,1007.18,1163.86,6.05667,1011.09,1163.81,6.068,1011.23,1174.81,6.068,3.91861,1,987.257,-690.532,-0.0107427,1860
1011.23,1174.81,6.068,1011.09,1163.81,6.068,1014.99,1163.76,6.07538,1015.16,1174.76,6.07538,3.91861,1,987.103,-702.531,-0.0128495,1872
1015.16,1174.76,6.07538,1014.99,1163.76,6.07538,1018.9,1163.7,6.07915,1019.09,1174.7,6.07915,3.91861,1,986.923,-714.53,-0.0149428,1884
1019.09,1174.7,6.07915,1018.9,1163.7,6.07915,1022.81,1163.63,6.07968,1023.02,1174.63,6.07968,3.91861,1,986.719,-726.528,-0.0170227,1896
1023.02,1174.63,6.07968,1022.81,1163.63,6.07968,1026.71,1163.55,6.07729,1026.94,1174.55,6.07729,3.91861,1,986.49,-738.526,-0.0190895,1908
1026.94,1174.55,6.07729,1026.71,1163.55,6.07729,1030.62,1163.46,6.07236,1030.87,1174.46,6.07236,3.91861,1,986.236,-750.524,-0.0211433,1920
1030.87,1174.46,6.07236,1030.62,1163.46,6.07236,1034.52,1163.37,6.06521,1034.8,1174.36,6.06521,3.91861,1,985.958,-762.52,-0.0231842,1932
1034.8,1174.36,6.06521,1034.52,1163.37,6.06521,1038.43,1163.26,6.05621,1038.73,1174.26,6.05621,3.91861,1,985.656,-774.517,-0.0252125,1944
1038.73,1174.26,6.05621,1038.43,1163.26,6.05621,1042.34,1163.15,6.04569,1042.66,1174.15,6.04569,3.91861,1,985.329,-786.512,-0.0272282,1956
1042.66,1174.15,6.04569,1042.34,1163.15,6.04569,1046.24,1163.04,6.03402,1046.59,1174.03,6.03402,3.91861,1,984.978,-798.507,-0.0292316,1968
1046.59,1174.03,6.03402,1046.24,1163.04,6.03402,1050.15,1162.91,6.02153,1050.51,1173.9,6.02153,3.91861,1,984.604,-810.501,-0.0312228,1980
1050.51,1173.9,6.02153,1050.15,1162.91,6.02153,1054.05,1162.78,6.00857,1054.44,1173.77,6.00857,3.91861,1,984.205,-822.495,-0.0332019,1992
1054.44,1173.77,6.00857,1054.05,1162.78,6.00857,1057.96,1162.64,5.9955,1058.37,1173.63,5.9955,3.91861,1,983.783,-834.487,-0.0351691,2004
1058.37,1173.63,5.9955,1057.96,1162.64,5.9955,1061.86,1162.49,5.98266,1062.29,1173.48,5.98266,3.91861,1,983.338,-846.479,-0.0371245,2016
1062.29,1173.48,5.98266,1061.86,1162.49,5.98266,1065.77,1162.33,5.97041,1066.22,1173.32,5.97041,3.91861,1,982.869,-858.47,-0.0390682,2028
1066.22,1173.32,5.97041,1065.77,1162.33,5.97041,1069.67,1162.17,5.95908,1070.15,1173.16,5.95908,3.91861,1,982.377,-870.46,-0.0410005,2040
1070.15,1173.16,5.95908,1069.67,1162.17,5.95908,1073.58,1162,5.94903,1074.07,1172.98,5.94903,3.91861,1,981.862,-882.448,-0.0429213,2052
1074.07,1172.98,5.94903,1073.58,1162,5.94903,1077.48,1161.82,5.94061,1078,1172.8,5.94061,3.91861,1,981.325,-894.436,-0.044831,2064
1078,1172.8,5.94061,1077.48,1161.82,5.94061,1081.39,1161.63,5.93416,1081.92,1172.62,5.93416,3.91861,1,980.764,-906.423,-0.0467296,2076
1081.92,1172.62,5.93416,1081.39,1161.63,5.93416,1085.29,1161.44,5.93003,1085.84,1172.42,5.93003,3.91861,1,980.181,-918.409,-0.0486171,2088
1085.84,1172.42,5.93003,1085.29,1161.44,5.93003,1089.19,1161.24,5.92858,1089.77,1172.22,5.92858,3.91861,1,979.575,-930.394,-0.0504939,2100
1089.77,1172.22,5.92858,1089.19,1161.24,5.92858,1093.12,1161.03,5.92858,1093.68,1172.02,5.92858,3.92699,2,1230.79,3863.03,-0.0523599,2700
1093.68,1172.02,5.92858,1093.12,1161.03,5.92858,1097.05,1160.84,5.92858,1097.6,1171.82,5.92858,3.92699,2,1230.79,3863.03,-0.0509054,2700
1097.6,1171.82,5.92858,1097.05,1160.84,5.92858,1100.98,1160.64,5.92858,1101.51,1171.63,5.92858,3.92699,2,1230.79,3863.03,-0.049451,2700
1101.51,1171.63,5.92858,1100.98,1160.64,5.92858,1104.91,1160.46,5.92858,1105.43,1171.45,5.92858,3.92699,2,1230.79,3863.03,-0.0479965,2700
1105.43,1171.45,5.92858,1104.91,1160.46,5.92858,1108.84,1160.28,5.92858,1109.34,1171.27,5.92858,3.92699,2,1230.79,3863.03,-0.0465421,2700
1109.34,1171.27,5.92858,1108.84,1160.28,5.92858,1112.78,1160.1,5.92858,1113.26,1171.09,5.92858,3.92699,2,1230.79,3863.03,-0.0450877,2700
1113.26,1171.09,5.92858,1112.78,1160.1,5.92858,1116.71,1159.93,5.92858,1117.17,1170.92,5.92858,3.92699,2,1230.79,3863.03,-0.0436332,2700
1117.17,1170.92,5.92858,1116.71,1159.93,5.92858,1120.64,1159.77,5.92858,1121.09,1170.76,5.92858,3.92699,2,1230.79,3863.03,-0.0421788,2700
1121.09,1170.76,5.92858,1120.64,1159.77,5.92858,1124.57,1159.61,5.92858,1125,1170.61,5.92858,3.92699,2,1230.79,3863.03,-0.0407243,2700
1125,1170.61,5.92858,1124.57,1159.61,5.92858,1128.5,1159.46,5.92858,1128.92,1170.45,5.92858,3.92699,2,1230.79,3863.03,-0.0392699,2700
1128.92,1170.45,5.92858,1128.5,1159.46,5.92858,1132.43,1159.32,5.92858,1132.83,1170.31,5.92858,3.92699,2,1230.79,3863.03,-0.0378154,2700
1132.83,1170.31,5.92858,1132.43,1159.32,5.92858,1136.37,1159.18,5.92858,1136.75,1170.17,5.92858,3.92699,2,1230.79,3863.03,-0.036361,2700
1136.75,1170.17,5.92858,1136.37,1159.18,5.92858,1140.3,1159.04,5.92858,1140.67,1170.04,5.92858,3.92699,2,1230.79,3863.03,-0.0349066,2700
1140.67,1170.04,5.92858,1140.3,1159.04,5.92858,1144.23,1158.91,5.92858,1144.58,1169.91,5.92858,3.92699,2,1230.79,3863.03,-0.0334521,2700
1144.58,1169.91,5.92858,1144.23,1158.91,5.92858,1148.17,1158.79,5.92858,1148.5,1169.78,5.92858,3.92699,2,1230.79,3863.03,-0.0319977,2700
1148.5,1169.78,5.92858,1148.17,1158.79,5.92858,1152.1,1158.67,5.92858,1152.42,1169.67,5.92858,3.92699,2,1230.79,3863.03,-0.0305432,2700
1152.42,1169.67,5.92858,1152.1,1158.67,5.92858,1156.03,1158.56,5.92858,1156.34,1169.56,5.92858,3.92699,2,1230.79,3863.03,-0.0290888,2700
1156.34,1169.56,5.92858,1156.03,1158.56,5.92858,1159.97,1158.45,5.92858,1160.25,1169.45,5.92858,3.92699,2,1230.79,3863.03,-0.0276344,2700
1160.25,1169.45,5.92858,1159.97,1158.45,5.92858,1163.9,1158.35,5.92858,1164.17,1169.35,5.92858,3.92699,2,1230.79,3863.03,-0.0261799,2700
1164.17,1169.35,5.92858,1163.9,1158.35,5.92858,1167.83,1158.26,5.92858,1168.09,1169.26,5.92858,3.92699,2,1230.79,3863.03,-0.0247255,2700
1168.09,1169.26,5.92858,1167.83,1158.26,5.92858,1171.77,1158.17,5.92858,1172.01,1169.17,5.92858,3.92699,2,1230.79,3863.03,-0.023271,2700
1172.01,1169.17,5.92858,1171.77,1158.17,5.92858,1175.7,1158.09,5.92858,1175.93,1169.09,5.92858,3.92699,2,1230.79,3863.03,-0.0218166,2700
1175.93,1169.09,5.92858,1175.7,1158.09,5.92858,1179.64,1158.01,5.92858,1179.84,1169.01,5.92858,3.92699,2,1230.79,3863.03,-0.0203621,2700
1179.84,1169.01,5.92858,1179.64,1158.01,5.92858,1183.57,1157.94,5.92858,1183.76,1168.94,5.92858,3.92699,2,1230.79,3863.03,-0.0189077,2700
1183.76,1168.94,5.92858,1183.57,1157.94,5.92858,1187.21,1157.88,5.92858,1187.4,1168.87,5.92858,3.64286,3,627.645,1163.97,-0.0174533,0
1187.4,1168.87,5.92858,1187.21,1157.88,5.92858,1190.85,1157.81,5.92858,1191.05,1168.81,5.92858,3.64286,3,627.645,1163.97,-0.0174533,0
1191.05,1168.81,5.92858,1190.85,1157.81,5.92858,1194.5,1157.75,5.92858,1194.69,1168.75,5.92858,3.64286,3,627.645,1163.97,-0.0174533,0
1194.69,1168.75,5.92858,1194.5,1157.75,5.92858,1198.14,1157.69,5.92858,1198.33,1168.68,5.92858,3.64286,3,627.645,1163.97,-0.0174533,0
1198.33,1168.68,5.92858,1198.14,1157.69,5.92858,1201.78,1157.62,5.92858,1201.97,1168.62,5.92858,3.64286,3,627.645,1163.97,-0.0174533,0
1201.97,1168.62,5.92858,1201.78,1157.62,5.92858,1205.42,1157.56,5.92858,1205.62,1168.56,5.92858,3.64286,3,627.645,1163.97,-0.0174533,0
1205.62,1168.56,5.92858,1205.42,1157.56,5.92858,1209.07,1157.49,5.92858,1209.26,1168.49,5.92858,3.64286,3,627.645,1163.97,-0.0174533,0
1209.26,1168.49,5.92858,1209.07,1157.49,5.92858,1212.67,1157.44,5.92858,1212.78,1168.44,5.92858,3.56338,2,1218.32,1687.91,-0.0174533,525
1212.78,1168.44,5.92858,1212.67,1157.44,5.92858,1216.27,1157.42,5.92858,1216.31,1168.42,5.92858,3.56338,2,1218.32,1687.91,-0.0106659,525
1216.31,1168.42,5.92858,1216.27,1157.42,5.92858,1219.87,1157.42,5.92858,1219.84,1168.42,5.92858,3.56338,2,1218.32,1687.91,-0.00387848,525
1219.84,1168.42,5.92858,1219.87,1157.42,5.92858,1223.47,1157.44,5.92858,1223.36,1168.44,5.92858,3.56338,2,1218.32,1687.91,0.00290891,525
1223.36,1168.44,5.92858,1223.47,1157.44,5.92858,1227.07,1157.49,5.92858,1226.89,1168.48,5.92858,3.56338,2,1218.32,1687.91,0.0096963,525
1226.89,1168.48,5.92858,1227.07,1157.49,5.92858,1230.67,1157.56,5.92858,1230.41,1168.55,5.92858,3.56338,2,1218.32,1687.91,0.0164837,525
1230.41,1168.55,5.92858,1230.67,1157.56,5.92858,1234.27,1157.65,5.92858,1233.94,1168.65,5.92858,3.56338,2,1218.32,1687.91,0.0232711,525
1233.94,1168.65,5.92858,1234.27,1157.65,5.92858,1237.87,1157.77,5.92858,1237.46,1168.77,5.92858,3.56338,2,1218.32,1687.91,0.0300585,525
1237.46,1168.77,5.92858,1237.87,1157.77,5.92858,1241.46,1157.92,5.92858,1240.99,1168.91,5.92858,3.56338,2,1218.32,1687.91,0.0368459,525
1240.99,1168.91,5.92858,1241.46,1157.92,5.92858,1245.41,1158.09,5.92656,1244.93,1169.08,5.92656,3.94737,3,627.645,1163.97,0.0436333,0
1244.93,1169.08,5.92656,1245.41,1158.09,5.92656,1249.35,1158.26,5.92071,1248.87,1169.25,5.92071,3.94737,3,627.645,1163.97,0.0436333,0
1248.87,1169.25,5.92071,1249.35,1158.26,5.92071,1253.3,1158.44,5.91136,1252.82,1169.43,5.91136,3.94737,3,627.645,1163.97,0.0436333,0
1252.82,1169.43,5.91136,1253.3,1158.44,5.91136,1257.24,1158.61,5.89884,1256.76,1169.6,5.89884,3.94737,3,627.645,1163.97,0.0436333,0
1256.76,1169.6,5.89884,1257.24,1158.61,5.89884,1261.18,1158.78,5.88348,1260.7,1169.77,5.88348,3.94737,3,627.645,1163.97,0.0436333,0
1260.7,1169.77,5.88348,1261.18,1158.78,5.88348,1265.13,1158.95,5.8656,1264.65,1169.94,5.8656,3.94737,3,627.645,1163.97,0.0436333,0
1264.65,1169.94,5.8656,1265.13,1158.95,5.8656,1269.07,1159.12,5.84553,1268.59,1170.11,5.84553,3.94737,3,627.645,1163.97,0.0436333,0
1268.59,1170.11,5.84553,1269.07,1159.12,5.84553,1273.01,1159.3,5.82361,1272.53,1170.29,5.82361,3.94737,3,627.645,1163.97,0.0436333,0
1272.53,1170.29,5.82361,1273.01,1159.3,5.82361,1276.96,1159.47,5.80015,1276.48,1170.46,5.80015,3.94737,3,627.645,1163.97,0.0436333,0
1276.48,1170.46,5.80015,1276.96,1159.47,5.80015,1280.9,1159.64,5.7755,1280.42,1170.63,5.7755,3.94737,3,627.645,1163.97,0.0436333,0
1280.42,1170.63,5.7755,1280.9,1159.64,5.7755,1284.84,1159.81,5.74996,1284.36,1170.8,5.74996,3.94737,3,627.645,1163.97,0.0436333,0
1284.36,1170.8,5.74996,1284.84,1159.81,5.74996,1288.79,1159.99,5.72389,1288.31,1170.97,5.72389,3.94737,3,627.645,1163.97,0.0436333,0
1288.31,1170.97,5.72389,1288.79,1159.99,5.72389,1292.73,1160.16,5.69759,1292.25,1171.15,5.69759,3.94737,3,627.645,1163.97,0.0436333,0
1292.25,1171.15,5.69759,1292.73,1160.16,5.69759,1296.68,1160.33,5.6714,1296.2,1171.32,5.6714,3.94737,3,627.645,1163.97,0.0436333,0
1296.2,1171.32,5.6714,1296.68,1160.33,5.6714,1300.62,1160.5,5.64565,1300.14,1171.49,5.64565,3.94737,3,627.645,1163.97,0.0436333,0
